"shape_id","stop_id","stop_sequence","stop_rank","fake_timestamp"
41165001,57111,703,68,00:01:08
41165001,57112,706,69,00:01:09
41165001,57113,709,70,00:01:10
41165001,57144,713,71,00:01:11
41165001,57152,720,72,00:01:12
41165001,62187,726,73,00:01:13
41165001,60450,732,74,00:01:14
41165001,60454,737,75,00:01:15
41165001,60455,744,76,00:01:16
41165001,60456,746,77,00:01:17
41165001,60457,752,78,00:01:18
41165001,57493,763,79,00:01:19
41165001,57496,769,80,00:01:20
41165001,57512,807,81,00:01:21
41165001,57516,832,82,00:01:22
41165001,59062,838,83,00:01:23
41165001,59069,850,84,00:01:24
41165001,59066,854,85,00:01:25
41165001,59064,861,86,00:01:26
41165001,57521,898,87,00:01:27
41165001,57522,902,88,00:01:28
41165001,57528,909,89,00:01:29
41165001,57534,914,90,00:01:30
41165001,57535,921,91,00:01:31
41165001,57536,939,92,00:01:32
41165001,59272,942,93,00:01:33
41165001,59282,948,94,00:01:34
41165002,52305,1,1,00:00:01
41165002,52300,24,2,00:00:02
41165002,53975,29,3,00:00:03
41165002,50125,35,4,00:00:04
41165002,48550,37,5,00:00:05
41165002,48570,42,6,00:00:06
41165002,48580,51,7,00:00:07
41165002,48590,56,8,00:00:08
41165002,48600,61,9,00:00:09
41165002,48610,69,10,00:00:10
41165002,48620,72,11,00:00:11
41165002,48630,76,12,00:00:12
41165002,48640,77,13,00:00:13
41165002,48660,83,14,00:00:14
41165002,48670,93,15,00:00:15
41165002,48680,100,16,00:00:16
41165002,48690,105,17,00:00:17
41165002,48710,111,18,00:00:18
41165002,48720,118,19,00:00:19
41165002,48730,124,20,00:00:20
41165002,48740,131,21,00:00:21
41165002,48741,134,22,00:00:22
41165002,48750,137,23,00:00:23
41165002,48760,147,24,00:00:24
41165002,48770,165,25,00:00:25
41165002,48780,183,26,00:00:26
41165002,47416,235,27,00:00:27
41165002,48790,267,28,00:00:28
41165002,48800,271,29,00:00:29
41165002,48810,274,30,00:00:30
41165002,48820,279,31,00:00:31
41165002,48840,291,32,00:00:32
41165002,48860,303,33,00:00:33
41165002,48870,307,34,00:00:34
41165002,48880,312,35,00:00:35
41165002,48920,336,36,00:00:36
41165002,48925,338,37,00:00:37
41165002,48930,343,38,00:00:38
41165002,47263,364,39,00:00:39
41165002,48950,380,40,00:00:40
41165002,48960,387,41,00:00:41
41165002,53508,400,42,00:00:42
41165002,21945,423,43,00:00:43
41165002,58777,435,44,00:00:44
41165002,80021,472,45,00:00:45
41165002,80031,482,46,00:00:46
41165002,80025,509,47,00:00:47
41165002,80051,537,48,00:00:48
41165002,80061,568,49,00:00:49
41165002,50717,586,50,00:00:50
41165002,50740,593,51,00:00:51
41165002,50741,595,52,00:00:52
41165002,57188,597,53,00:00:53
41165002,79226,636,54,00:00:54
41165002,79247,641,55,00:00:55
41165002,57452,665,56,00:00:56
41165002,57070,690,57,00:00:57
41165002,57090,699,58,00:00:58
41165002,57100,710,59,00:00:59
41165002,57110,713,60,00:01:00
41165002,57120,718,61,00:01:01
41165002,57126,724,62,00:01:02
41165002,57127,730,63,00:01:03
41165002,57121,735,64,00:01:04
41165002,57122,738,65,00:01:05
41165002,57123,742,66,00:01:06
41165002,57141,748,67,00:01:07
41165002,57142,752,68,00:01:08
41165002,57111,755,69,00:01:09
41165002,57112,758,70,00:01:10
41165002,57113,761,71,00:01:11
41165002,57144,765,72,00:01:12
41165002,57152,772,73,00:01:13
41165002,62187,778,74,00:01:14
41165002,60450,784,75,00:01:15
41165002,60454,789,76,00:01:16
41165002,60455,796,77,00:01:17
41165002,60456,798,78,00:01:18
41165002,60457,804,79,00:01:19
41165002,57493,815,80,00:01:20
41165002,57496,821,81,00:01:21
41165002,57512,859,82,00:01:22
41165002,57516,884,83,00:01:23
41165002,59062,890,84,00:01:24
41165002,59069,902,85,00:01:25
41165002,59066,906,86,00:01:26
41165002,59064,913,87,00:01:27
41165002,57521,950,88,00:01:28
41165002,57522,954,89,00:01:29
41165002,57528,961,90,00:01:30
41165002,57534,966,91,00:01:31
41165002,57535,973,92,00:01:32
41165002,57536,991,93,00:01:33
41165002,59272,994,94,00:01:34
41165002,59282,1000,95,00:01:35
41165004,52305,1,1,00:00:01
41165004,52300,24,2,00:00:02
41165004,53975,29,3,00:00:03
41165004,50125,35,4,00:00:04
41165004,48550,37,5,00:00:05
41165004,48570,42,6,00:00:06
41165004,48580,51,7,00:00:07
41165004,48590,56,8,00:00:08
41165004,48600,61,9,00:00:09
41165004,48610,69,10,00:00:10
41165004,48620,72,11,00:00:11
41165004,48630,76,12,00:00:12
41165004,48640,77,13,00:00:13
41165004,48660,83,14,00:00:14
41165004,48670,93,15,00:00:15
41165004,48680,100,16,00:00:16
41165004,48690,105,17,00:00:17
41165004,48710,111,18,00:00:18
41165004,48720,118,19,00:00:19
41165004,48730,124,20,00:00:20
41165004,48740,131,21,00:00:21
41165004,48741,134,22,00:00:22
41165004,48750,137,23,00:00:23
41165004,48760,147,24,00:00:24
41165004,48770,165,25,00:00:25
41165004,48780,183,26,00:00:26
41165004,48790,215,27,00:00:27
41165004,48800,219,28,00:00:28
41165004,48810,222,29,00:00:29
41165004,48820,227,30,00:00:30
41165004,48840,239,31,00:00:31
41165004,48860,251,32,00:00:32
41165004,48870,255,33,00:00:33
41165004,48880,260,34,00:00:34
41165004,48920,284,35,00:00:35
41165004,48925,286,36,00:00:36
41165004,48930,291,37,00:00:37
41165004,47263,312,38,00:00:38
41165004,48950,328,39,00:00:39
41165004,48960,335,40,00:00:40
41165004,53508,348,41,00:00:41
41165004,21945,371,42,00:00:42
41165004,58777,383,43,00:00:43
41165004,80021,420,44,00:00:44
41165004,80031,430,45,00:00:45
41165004,80025,457,46,00:00:46
41165004,80051,485,47,00:00:47
41165004,80061,516,48,00:00:48
41165004,50717,534,49,00:00:49
41165004,50740,541,50,00:00:50
41165004,50741,543,51,00:00:51
41165004,57188,545,52,00:00:52
41165004,79226,584,53,00:00:53
41165004,79247,589,54,00:00:54
41165004,57452,613,55,00:00:55
41168002,57453,1,1,00:00:01
41168002,62216,20,2,00:00:02
41168002,62220,40,3,00:00:03
41168002,62228,89,4,00:00:04
41168002,62230,102,5,00:00:05
41168002,62234,127,6,00:00:06
41168002,60471,144,7,00:00:07
41168002,60473,148,8,00:00:08
41168002,60479,155,9,00:00:09
41168002,60477,164,10,00:00:10
41168002,60475,177,11,00:00:11
41168002,60480,188,12,00:00:12
41168002,60489,192,13,00:00:13
41168002,60491,197,14,00:00:14
41168002,60485,206,15,00:00:15
41168002,60490,211,16,00:00:16
41168002,62288,214,17,00:00:17
41168002,62290,220,18,00:00:18
41168002,62294,224,19,00:00:19
41168002,62299,234,20,00:00:20
41168002,62297,238,21,00:00:21
41168002,62301,242,22,00:00:22
41168002,62303,287,23,00:00:23
41168002,62316,294,24,00:00:24
41168002,62318,301,25,00:00:25
41168002,62320,305,26,00:00:26
41168002,62324,321,27,00:00:27
41168002,62326,328,28,00:00:28
41168002,62328,341,29,00:00:29
41168002,62332,356,30,00:00:30
41168002,62307,367,31,00:00:31
41168002,62309,370,32,00:00:32
41168002,62333,376,33,00:00:33
41168002,62313,386,34,00:00:34
41168002,62317,400,35,00:00:35
41168002,62319,413,36,00:00:36
41168002,99294,426,37,00:00:37
41168002,62079,433,38,00:00:38
41168003,57453,1,1,00:00:01
41168003,62216,20,2,00:00:02
41168003,62220,40,3,00:00:03
41168003,62228,89,4,00:00:04
41168003,62230,102,5,00:00:05
41168003,62234,127,6,00:00:06
41168003,60471,144,7,00:00:07
41168003,60473,148,8,00:00:08
41168003,60479,155,9,00:00:09
41168003,60477,164,10,00:00:10
41168003,60475,177,11,00:00:11
41168003,60480,188,12,00:00:12
41168003,60489,192,13,00:00:13
41168003,60491,197,14,00:00:14
41168003,60485,206,15,00:00:15
41168003,60490,211,16,00:00:16
41168003,62288,214,17,00:00:17
41168003,62290,220,18,00:00:18
41168003,62294,224,19,00:00:19
41168003,62299,234,20,00:00:20
41168003,62297,238,21,00:00:21
41168003,62301,242,22,00:00:22
41168003,62303,287,23,00:00:23
41168003,62316,294,24,00:00:24
41168003,62318,301,25,00:00:25
41168003,62320,305,26,00:00:26
41168003,62324,321,27,00:00:27
41168003,62326,328,28,00:00:28
41168003,62328,341,29,00:00:29
41168003,62332,356,30,00:00:30
41168003,62307,367,31,00:00:31
41168003,62309,370,32,00:00:32
41168003,62333,376,33,00:00:33
41168003,62313,386,34,00:00:34
41168003,62317,400,35,00:00:35
41168003,62319,413,36,00:00:36
41168003,99294,426,37,00:00:37
41168003,62079,433,38,00:00:38
41181005,42576,1,1,00:00:01
41181005,42358,5,2,00:00:02
41181005,42370,12,3,00:00:03
41181005,42380,19,4,00:00:04
41181005,42390,22,5,00:00:05
41181005,42400,23,6,00:00:06
41181005,42420,30,7,00:00:07
41181005,83703,36,8,00:00:08
41181005,83704,38,9,00:00:09
41181005,83702,42,10,00:00:10
41181005,83701,44,11,00:00:11
41181005,83716,54,12,00:00:12
41181005,83789,58,13,00:00:13
41181005,83706,67,14,00:00:14
41181005,83707,68,15,00:00:15
41181005,83708,72,16,00:00:16
41181005,83709,76,17,00:00:17
41181005,83720,79,18,00:00:18
41181005,61330,84,19,00:00:19
41181005,61332,87,20,00:00:20
41181005,80438,125,21,00:00:21
41181005,83665,159,22,00:00:22
41181005,83666,164,23,00:00:23
41181005,57804,324,24,00:00:24
41181005,57806,327,25,00:00:25
41181005,57810,334,26,00:00:26
41181005,81199,344,27,00:00:27
41181005,57795,369,28,00:00:28
41181005,57774,398,29,00:00:29
41181005,81205,409,30,00:00:30
41181005,59171,415,31,00:00:31
41181005,59173,421,32,00:00:32
41181005,59174,428,33,00:00:33
41181005,59175,432,34,00:00:34
41181005,59200,441,35,00:00:35
41181005,59210,447,36,00:00:36
41181005,80862,460,37,00:00:37
41181005,59220,465,38,00:00:38
41181005,59240,479,39,00:00:39
41181005,59284,508,40,00:00:40
41181005,59286,521,41,00:00:41
41181005,59250,538,42,00:00:42
41181005,59252,546,43,00:00:43
41181005,59254,549,44,00:00:44
41181005,59260,550,45,00:00:45
41181005,59270,554,46,00:00:46
41181005,59272,557,47,00:00:47
41181005,59282,563,48,00:00:48
41181006,42576,1,1,00:00:01
41181006,42358,5,2,00:00:02
41181006,42370,12,3,00:00:03
41181006,42380,19,4,00:00:04
41181006,42390,22,5,00:00:05
41181006,42400,23,6,00:00:06
41181006,42420,30,7,00:00:07
41181006,83703,36,8,00:00:08
41181006,83704,38,9,00:00:09
41181006,83702,42,10,00:00:10
41181006,83701,44,11,00:00:11
41181006,83716,54,12,00:00:12
41181006,83789,58,13,00:00:13
41181006,83706,67,14,00:00:14
41181006,83707,68,15,00:00:15
41181006,83708,72,16,00:00:16
41181006,83709,76,17,00:00:17
41181006,83720,79,18,00:00:18
41181006,61330,84,19,00:00:19
41181006,61332,87,20,00:00:20
41181006,80438,125,21,00:00:21
41181006,83665,159,22,00:00:22
41181006,83666,164,23,00:00:23
41181006,57804,324,24,00:00:24
41181006,57806,327,25,00:00:25
41181006,57810,334,26,00:00:26
41181006,81199,344,27,00:00:27
41181006,57795,369,28,00:00:28
41181006,57774,398,29,00:00:29
41208004,64593,1,1,00:00:01
41208004,64569,24,2,00:00:02
41208004,64451,41,3,00:00:03
41208004,64582,75,4,00:00:04
41208004,64559,80,5,00:00:05
41208004,64568,90,6,00:00:06
41208004,64554,97,7,00:00:07
41208004,64456,100,8,00:00:08
41208004,81692,103,9,00:00:09
41208004,65090,108,10,00:00:10
41208004,80486,113,11,00:00:11
41208004,64512,119,12,00:00:12
41208004,80488,123,13,00:00:13
41208004,65130,130,14,00:00:14
41208004,65140,136,15,00:00:15
41208004,64416,234,16,00:00:16
41208004,64425,440,17,00:00:17
41208004,64417,466,18,00:00:18
41208004,64409,520,19,00:00:19
41208004,64411,539,20,00:00:20
41208004,64413,561,21,00:00:21
41208004,64414,582,22,00:00:22
41208004,64358,611,23,00:00:23
41208004,64419,673,24,00:00:24
41208004,64406,680,25,00:00:25
41208004,64402,702,26,00:00:26
41208004,64398,722,27,00:00:27
41208004,64397,730,28,00:00:28
41208004,64399,736,29,00:00:29
41208004,85388,756,30,00:00:30
41208004,85781,777,31,00:00:31
41208004,64340,804,32,00:00:32
41208004,64329,822,33,00:00:33
41208004,85792,825,34,00:00:34
41208004,85796,829,35,00:00:35
41208004,85791,841,36,00:00:36
41208004,64308,882,37,00:00:37
41212005,250,1,1,00:00:01
41212005,280,7,2,00:00:02
41212005,320,13,3,00:00:03
41212005,360,18,4,00:00:04
41212005,375,22,5,00:00:05
41212005,67013,285,6,00:00:06
41212005,79878,288,7,00:00:07
41212005,67015,330,8,00:00:08
41212006,250,1,1,00:00:01
41212006,280,7,2,00:00:02
41212006,320,13,3,00:00:03
41212006,360,18,4,00:00:04
41212006,375,22,5,00:00:05
41212006,8590,63,6,00:00:06
41212006,79862,272,7,00:00:07
41212006,79864,275,8,00:00:08
41212006,79872,278,9,00:00:09
41212006,79874,281,10,00:00:10
41212006,67023,291,11,00:00:11
41212006,79878,294,12,00:00:12
41212006,67015,336,13,00:00:13
41218003,905,1,1,00:00:01
41218003,940,12,2,00:00:02
41218003,950,17,3,00:00:03
41218003,970,26,4,00:00:04
41218003,280,31,5,00:00:05
41218003,320,37,6,00:00:06
41218003,360,42,7,00:00:07
41218003,375,46,8,00:00:08
41218003,67013,309,9,00:00:09
41218003,65150,468,10,00:00:10
41218003,64561,504,11,00:00:11
41224002,71960,1,1,00:00:01
41224002,73638,9,2,00:00:02
41224002,72488,18,3,00:00:03
41224002,84013,25,4,00:00:04
41224002,84014,29,5,00:00:05
41224002,84015,47,6,00:00:06
41224002,72520,59,7,00:00:07
41224002,72540,69,8,00:00:08
41224002,72550,73,9,00:00:09
41224002,72545,149,10,00:00:10
41224002,72522,197,11,00:00:11
41224002,72524,226,12,00:00:12
41224002,72526,247,13,00:00:13
41224002,72528,332,14,00:00:14
41224002,72530,367,15,00:00:15
41224002,72532,416,16,00:00:16
41224002,72534,431,17,00:00:17
41224002,77074,606,18,00:00:18
41224002,75983,624,19,00:00:19
41224002,68803,634,20,00:00:20
41249005,84264,1,1,00:00:01
41249005,84270,14,2,00:00:02
41249005,69126,41,3,00:00:03
41249005,69170,51,4,00:00:04
41249005,69181,66,5,00:00:05
41249005,69200,82,6,00:00:06
41249005,69210,99,7,00:00:07
41249005,69220,105,8,00:00:08
41249005,69230,113,9,00:00:09
41249005,69240,123,10,00:00:10
41249005,69250,125,11,00:00:11
41249005,69260,141,12,00:00:12
41249005,69270,142,13,00:00:13
41249005,69280,146,14,00:00:14
41249005,69290,150,15,00:00:15
41249005,69300,153,16,00:00:16
41249005,67990,157,17,00:00:17
41249005,68010,163,18,00:00:18
41249005,68020,166,19,00:00:19
41249005,82720,173,20,00:00:20
41249005,85730,179,21,00:00:21
41249005,68007,185,22,00:00:22
41249005,69027,196,23,00:00:23
41249005,85770,202,24,00:00:24
41249005,69320,205,25,00:00:25
41249005,69340,210,26,00:00:26
41249005,69350,214,27,00:00:27
41249005,69370,220,28,00:00:28
41249005,69380,222,29,00:00:29
41249005,69390,225,30,00:00:30
41249005,69400,229,31,00:00:31
41249005,69402,236,32,00:00:32
41249005,74450,274,33,00:00:33
41249005,74448,301,34,00:00:34
41249005,74447,312,35,00:00:35
41249005,74455,314,36,00:00:36
41249005,74452,336,37,00:00:37
41249005,74449,342,38,00:00:38
41249005,74454,358,39,00:00:39
41249005,74472,371,40,00:00:40
41249005,74474,374,41,00:00:41
41249005,74476,375,42,00:00:42
41249005,70850,381,43,00:00:43
41249005,73300,429,44,00:00:44
41249005,73310,432,45,00:00:45
41249005,68409,440,46,00:00:46
41249005,71328,504,47,00:00:47
41249005,71331,514,48,00:00:48
41249005,71370,516,49,00:00:49
41249005,68370,519,50,00:00:50
41249005,68372,522,51,00:00:51
41249005,66700,526,52,00:00:52
41249005,71380,529,53,00:00:53
41249005,71390,533,54,00:00:54
41249005,71400,537,55,00:00:55
41249005,71410,543,56,00:00:56
41249005,71420,547,57,00:00:57
41249005,71430,556,58,00:00:58
41249005,71440,560,59,00:00:59
41249005,71450,565,60,00:01:00
41249005,71460,568,61,00:01:01
41249005,71470,572,62,00:01:02
41249005,71480,579,63,00:01:03
41249005,71490,581,64,00:01:04
41249005,71500,586,65,00:01:05
41249005,71510,587,66,00:01:06
41249005,71520,592,67,00:01:07
41249005,68403,605,68,00:01:08
41249005,73077,612,69,00:01:09
41249005,68407,619,70,00:01:10
41249005,73079,623,71,00:01:11
41249005,73059,625,72,00:01:12
41249005,71345,665,73,00:01:13
41249009,68007,1,1,00:00:01
41249009,69027,12,2,00:00:02
41249009,85770,18,3,00:00:03
41249009,69320,21,4,00:00:04
41249009,69340,26,5,00:00:05
41249009,69350,30,6,00:00:06
41249009,69370,36,7,00:00:07
41249009,69380,38,8,00:00:08
41249009,69390,41,9,00:00:09
41249009,69400,45,10,00:00:10
41249009,69402,52,11,00:00:11
41249009,74450,90,12,00:00:12
41249009,74448,117,13,00:00:13
41249009,74447,128,14,00:00:14
41249009,74455,130,15,00:00:15
41249009,74452,152,16,00:00:16
41249009,74449,158,17,00:00:17
41249009,74454,174,18,00:00:18
41249009,74472,187,19,00:00:19
41249009,74474,190,20,00:00:20
41249009,74476,191,21,00:00:21
41249009,70850,197,22,00:00:22
41249009,73300,245,23,00:00:23
41249009,73310,248,24,00:00:24
41249009,68409,256,25,00:00:25
41249009,71328,320,26,00:00:26
41249009,71331,330,27,00:00:27
41249009,71370,332,28,00:00:28
41249009,68370,335,29,00:00:29
41249009,68372,338,30,00:00:30
41249009,66700,342,31,00:00:31
41249009,71380,345,32,00:00:32
41249009,71390,349,33,00:00:33
41249009,71400,353,34,00:00:34
41249009,71410,359,35,00:00:35
41249009,71420,363,36,00:00:36
41249009,71430,372,37,00:00:37
41249009,71440,376,38,00:00:38
41249009,71450,381,39,00:00:39
41249009,71460,384,40,00:00:40
41249009,71470,388,41,00:00:41
41249009,71480,395,42,00:00:42
41249009,71490,397,43,00:00:43
41249009,71500,402,44,00:00:44
41249009,71510,403,45,00:00:45
41249009,71520,408,46,00:00:46
41249009,68403,421,47,00:00:47
41249009,73077,428,48,00:00:48
41249009,68407,435,49,00:00:49
41249009,73079,439,50,00:00:50
41249009,73059,441,51,00:00:51
41249009,71345,481,52,00:00:52
41255009,9575,1,1,00:00:01
41255009,10917,7,2,00:00:02
41255009,29240,18,3,00:00:03
41255009,25240,51,4,00:00:04
41255009,71348,161,5,00:00:05
41255009,71359,192,6,00:00:06
41255009,74450,234,7,00:00:07
41255009,85040,257,8,00:00:08
41255009,74533,270,9,00:00:09
41255009,74530,288,10,00:00:10
41255009,74540,292,11,00:00:11
41255009,74550,301,12,00:00:12
41255009,74560,306,13,00:00:13
41255009,74570,310,14,00:00:14
41255009,72155,315,15,00:00:15
41255009,72156,319,16,00:00:16
41255009,72161,322,17,00:00:17
41255009,72163,326,18,00:00:18
41255009,72164,331,19,00:00:19
41255009,53550,343,20,00:00:20
41255009,73814,365,21,00:00:21
41255009,70420,385,22,00:00:22
41255009,70440,390,23,00:00:23
41255009,70460,396,24,00:00:24
41255009,70480,402,25,00:00:25
41255009,70490,407,26,00:00:26
41255009,70500,413,27,00:00:27
41255009,70510,416,28,00:00:28
41255009,70180,454,29,00:00:29
41255009,70184,457,30,00:00:30
41255009,70190,469,31,00:00:31
41255009,70151,481,32,00:00:32
41255009,74077,486,33,00:00:33
41255009,74078,496,34,00:00:34
41255009,74079,500,35,00:00:35
41255009,74081,503,36,00:00:36
41255009,85460,507,37,00:00:37
41255009,74225,509,38,00:00:38
41255009,74226,513,39,00:00:39
41255009,74230,539,40,00:00:40
41257005,840,1,1,00:00:01
41257005,860,11,2,00:00:02
41257005,996,17,3,00:00:03
41257005,997,29,4,00:00:04
41257005,1050,40,5,00:00:05
41257005,1070,43,6,00:00:06
41257005,71348,171,7,00:00:07
41257005,71359,202,8,00:00:08
41257005,74735,390,9,00:00:09
41257005,74721,404,10,00:00:10
41257005,85310,417,11,00:00:11
41257005,85320,423,12,00:00:12
41257005,85330,429,13,00:00:13
41257005,85340,433,14,00:00:14
41257005,85350,441,15,00:00:15
41257005,70220,444,16,00:00:16
41257005,70230,456,17,00:00:17
41257005,70240,460,18,00:00:18
41257005,70250,462,19,00:00:19
41257005,70260,466,20,00:00:20
41257005,70270,469,21,00:00:21
41257005,70280,473,22,00:00:22
41257005,70290,477,23,00:00:23
41257005,70310,491,24,00:00:24
41257005,81400,510,25,00:00:25
41257005,81440,521,26,00:00:26
41257005,81445,554,27,00:00:27
41257005,81446,566,28,00:00:28
41257005,81448,572,29,00:00:29
41257005,81450,582,30,00:00:30
41257005,81452,585,31,00:00:31
41257005,81454,589,32,00:00:32
41257005,81436,592,33,00:00:33
41257005,81420,595,34,00:00:34
41257005,81422,601,35,00:00:35
41257005,81424,604,36,00:00:36
41257005,81426,613,37,00:00:37
41257005,81428,616,38,00:00:38
41257005,81430,623,39,00:00:39
41257005,81432,627,40,00:00:40
41257005,81434,630,41,00:00:41
41271001,10912,1,1,00:00:01
41271001,10914,4,2,00:00:02
41271001,10917,8,3,00:00:03
41271001,29240,19,4,00:00:04
41271001,29247,28,5,00:00:05
41271001,73010,155,6,00:00:06
41271001,73020,161,7,00:00:07
41271001,73030,165,8,00:00:08
41271001,73040,178,9,00:00:09
41271001,73042,195,10,00:00:10
41271001,73044,198,11,00:00:11
41271001,73048,202,12,00:00:12
41271001,70596,205,13,00:00:13
41271001,85669,210,14,00:00:14
41271001,73049,214,15,00:00:15
41271001,68005,226,16,00:00:16
41271001,80571,258,17,00:00:17
41271001,80565,261,18,00:00:18
41271001,70813,291,19,00:00:19
41271001,70843,312,20,00:00:20
41271001,70803,327,21,00:00:21
41271001,68597,354,22,00:00:22
41271001,68591,361,23,00:00:23
41271001,68611,365,24,00:00:24
41271001,68593,367,25,00:00:25
41271001,68599,372,26,00:00:26
41271001,68595,377,27,00:00:27
41271001,68613,381,28,00:00:28
41271001,68570,383,29,00:00:29
41271001,68584,392,30,00:00:30
41271001,73080,416,31,00:00:31
41271001,65325,431,32,00:00:32
41271001,67015,447,33,00:00:33
41271001,65305,461,34,00:00:34
41271001,72871,490,35,00:00:35
41271001,64960,509,36,00:00:36
41271001,64970,529,37,00:00:37
41271001,64980,554,38,00:00:38
41271001,64990,584,39,00:00:39
41271001,65000,605,40,00:00:40
41271001,65010,610,41,00:00:41
41271001,65020,620,42,00:00:42
41271001,65015,667,43,00:00:43
41271001,65030,734,44,00:00:44
41271001,65034,748,45,00:00:45
41271001,65036,758,46,00:00:46
41271001,65038,771,47,00:00:47
41271001,65039,779,48,00:00:48
41271001,65042,787,49,00:00:49
41271001,65044,791,50,00:00:50
41271001,65048,813,51,00:00:51
41271001,65049,816,52,00:00:52
41271001,64579,868,53,00:00:53
41271001,64569,877,54,00:00:54
41271001,64451,894,55,00:00:55
41271001,64582,928,56,00:00:56
41271001,64559,933,57,00:00:57
41271001,64568,943,58,00:00:58
41271001,64554,950,59,00:00:59
41271001,64456,953,60,00:01:00
41271001,81692,956,61,00:01:01
41271001,65090,961,62,00:01:02
41271001,80486,966,63,00:01:03
41271001,65092,989,64,00:01:04
41271017,10912,1,1,00:00:01
41271017,10914,4,2,00:00:02
41271017,10917,8,3,00:00:03
41271017,29240,19,4,00:00:04
41271017,29247,28,5,00:00:05
41271017,73010,155,6,00:00:06
41271017,73020,161,7,00:00:07
41271017,73030,165,8,00:00:08
41271017,73040,178,9,00:00:09
41271017,73042,195,10,00:00:10
41271017,73044,198,11,00:00:11
41271017,73048,202,12,00:00:12
41271017,70596,205,13,00:00:13
41271017,85669,210,14,00:00:14
41271017,73049,214,15,00:00:15
41271017,68005,226,16,00:00:16
41271017,80571,258,17,00:00:17
41271017,80565,261,18,00:00:18
41271017,70813,291,19,00:00:19
41271017,70843,312,20,00:00:20
41271017,70803,327,21,00:00:21
41271017,68597,354,22,00:00:22
41271017,68591,361,23,00:00:23
41271017,68611,365,24,00:00:24
41271017,68593,367,25,00:00:25
41271017,68599,372,26,00:00:26
41271017,68595,377,27,00:00:27
41271017,72983,396,28,00:00:28
41271017,73080,480,29,00:00:29
41271017,65325,495,30,00:00:30
41271017,67015,511,31,00:00:31
41271018,10912,1,1,00:00:01
41271018,10914,4,2,00:00:02
41271018,10917,8,3,00:00:03
41271018,29240,19,4,00:00:04
41271018,29247,28,5,00:00:05
41271018,73010,155,6,00:00:06
41271018,73020,161,7,00:00:07
41271018,73030,165,8,00:00:08
41271018,73040,178,9,00:00:09
41271018,73042,195,10,00:00:10
41271018,73044,198,11,00:00:11
41271018,73048,202,12,00:00:12
41271018,70596,205,13,00:00:13
41271018,85669,210,14,00:00:14
41271018,73049,214,15,00:00:15
41271018,68005,226,16,00:00:16
41271018,80571,258,17,00:00:17
41271018,80565,261,18,00:00:18
41271018,70813,291,19,00:00:19
41271018,70843,312,20,00:00:20
41271018,70803,327,21,00:00:21
41271018,68597,354,22,00:00:22
41271018,68591,361,23,00:00:23
41271018,68611,365,24,00:00:24
41271018,68593,367,25,00:00:25
41271018,68599,372,26,00:00:26
41271018,68595,377,27,00:00:27
41271018,72983,396,28,00:00:28
41271018,73080,480,29,00:00:29
41271018,65325,495,30,00:00:30
41271018,67015,511,31,00:00:31
41271018,65305,525,32,00:00:32
41271018,65328,559,33,00:00:33
41271018,65335,575,34,00:00:34
41271018,79877,602,35,00:00:35
41271019,10912,1,1,00:00:01
41271019,10914,4,2,00:00:02
41271019,10917,8,3,00:00:03
41271019,29240,19,4,00:00:04
41271019,29247,28,5,00:00:05
41271019,73010,155,6,00:00:06
41271019,73020,161,7,00:00:07
41271019,73030,165,8,00:00:08
41271019,73040,178,9,00:00:09
41271019,73042,195,10,00:00:10
41271019,73044,198,11,00:00:11
41271019,73048,202,12,00:00:12
41271019,70596,205,13,00:00:13
41271019,85669,210,14,00:00:14
41271019,73049,214,15,00:00:15
41271019,68005,226,16,00:00:16
41271019,80571,258,17,00:00:17
41271019,80565,261,18,00:00:18
41271019,70813,291,19,00:00:19
41271019,70843,312,20,00:00:20
41271019,70803,327,21,00:00:21
41271019,68597,354,22,00:00:22
41271019,68591,361,23,00:00:23
41271019,68611,365,24,00:00:24
41271019,68593,367,25,00:00:25
41271019,68599,372,26,00:00:26
41271019,68595,377,27,00:00:27
41271019,72983,396,28,00:00:28
41271019,73080,480,29,00:00:29
41271019,65325,495,30,00:00:30
41271019,67015,511,31,00:00:31
41271019,65305,525,32,00:00:32
41271019,65328,559,33,00:00:33
41271019,65335,575,34,00:00:34
41271019,79877,602,35,00:00:35
41271019,72871,618,36,00:00:36
41271019,64960,637,37,00:00:37
41271019,64970,657,38,00:00:38
41271019,64980,682,39,00:00:39
41271019,64990,712,40,00:00:40
41271019,65000,733,41,00:00:41
41271019,65010,738,42,00:00:42
41271019,65020,748,43,00:00:43
41271019,65015,795,44,00:00:44
41271019,65030,862,45,00:00:45
41271019,65034,876,46,00:00:46
41271019,65036,886,47,00:00:47
41271019,65038,899,48,00:00:48
41271019,65039,907,49,00:00:49
41271019,65042,915,50,00:00:50
41271019,65044,919,51,00:00:51
41271019,65048,941,52,00:00:52
41271019,65049,944,53,00:00:53
41271019,64579,996,54,00:00:54
41271020,10912,1,1,00:00:01
41271020,10914,4,2,00:00:02
41271020,10917,8,3,00:00:03
41271020,29240,19,4,00:00:04
41271020,29247,28,5,00:00:05
41271020,73010,155,6,00:00:06
41271020,73020,161,7,00:00:07
41271020,73030,165,8,00:00:08
41271020,73040,178,9,00:00:09
41271020,73042,195,10,00:00:10
41271020,73044,198,11,00:00:11
41271020,73048,202,12,00:00:12
41271020,70596,205,13,00:00:13
